"GEO_ID","NAME","H2_001N","H2_001NA","H2_002N","H2_002NA","H2_003N","H2_003NA","H2_004N","H2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0400000US06","California","14392140","null","13445407","null","946733","null","0","null",
"1400000US06099003100","Census Tract 31; Stanislaus County; California","1268","null","281","null","987","null","0","null",
"1400000US06099003201","Census Tract 32.01; Stanislaus County; California","1653","null","1562","null","91","null","0","null",
"1400000US06099003203","Census Tract 32.03; Stanislaus County; California","1617","null","1562","null","55","null","0","null",
"1400000US06099003204","Census Tract 32.04; Stanislaus County; California","859","null","859","null","0","null","0","null",
"1400000US06099003205","Census Tract 32.05; Stanislaus County; California","1239","null","1213","null","26","null","0","null",
"1400000US06099003206","Census Tract 32.06; Stanislaus County; California","1459","null","1459","null","0","null","0","null",
"1400000US06099003300","Census Tract 33; Stanislaus County; California","1932","null","4","null","1928","null","0","null",
"1400000US06099003400","Census Tract 34; Stanislaus County; California","618","null","0","null","618","null","0","null",
"1400000US06099003501","Census Tract 35.01; Stanislaus County; California","2277","null","2208","null","69","null","0","null",
"1400000US06099003502","Census Tract 35.02; Stanislaus County; California","1619","null","1543","null","76","null","0","null",
"1400000US06099003603","Census Tract 36.03; Stanislaus County; California","1361","null","6","null","1355","null","0","null",
"1400000US06099003607","Census Tract 36.07; Stanislaus County; California","821","null","348","null","473","null","0","null",
"1400000US06099003608","Census Tract 36.08; Stanislaus County; California","2205","null","2080","null","125","null","0","null",
"1400000US06099003609","Census Tract 36.09; Stanislaus County; California","1309","null","1309","null","0","null","0","null",
"1400000US06099003610","Census Tract 36.10; Stanislaus County; California","1586","null","1586","null","0","null","0","null",
"1400000US06099003611","Census Tract 36.11; Stanislaus County; California","1295","null","1295","null","0","null","0","null",
"1400000US06099003612","Census Tract 36.12; Stanislaus County; California","2349","null","2349","null","0","null","0","null",
"1400000US06099003700","Census Tract 37; Stanislaus County; California","1468","null","812","null","656","null","0","null",
"1400000US06099003802","Census Tract 38.02; Stanislaus County; California","1646","null","1646","null","0","null","0","null",
"1400000US06099003803","Census Tract 38.03; Stanislaus County; California","834","null","834","null","0","null","0","null",
"1400000US06099003804","Census Tract 38.04; Stanislaus County; California","2307","null","2307","null","0","null","0","null",
"1400000US06099003805","Census Tract 38.05; Stanislaus County; California","1098","null","1098","null","0","null","0","null",
"1400000US06099003904","Census Tract 39.04; Stanislaus County; California","1823","null","1798","null","25","null","0","null",
"1400000US06099003905","Census Tract 39.05; Stanislaus County; California","1501","null","1493","null","8","null","0","null",
"1400000US06099003906","Census Tract 39.06; Stanislaus County; California","1947","null","1947","null","0","null","0","null",
"1400000US06099003907","Census Tract 39.07; Stanislaus County; California","2847","null","2847","null","0","null","0","null",
"1400000US06099003908","Census Tract 39.08; Stanislaus County; California","996","null","996","null","0","null","0","null",
"1400000US06099003909","Census Tract 39.09; Stanislaus County; California","2574","null","2574","null","0","null","0","null",
"1400000US06099004000","Census Tract 40; Stanislaus County; California","1318","null","216","null","1102","null","0","null",
"1400000US06101050101","Census Tract 501.01; Sutter County; California","2590","null","2503","null","87","null","0","null",
"1400000US06101050102","Census Tract 501.02; Sutter County; California","1970","null","1970","null","0","null","0","null",
"1400000US06101050201","Census Tract 502.01; Sutter County; California","1270","null","1270","null","0","null","0","null",
"1400000US06101050202","Census Tract 502.02; Sutter County; California","1575","null","1575","null","0","null","0","null",
"1400000US06101050301","Census Tract 503.01; Sutter County; California","1021","null","1021","null","0","null","0","null",
"1400000US06101050302","Census Tract 503.02; Sutter County; California","2101","null","2101","null","0","null","0","null",
"1400000US06101050401","Census Tract 504.01; Sutter County; California","1672","null","1672","null","0","null","0","null",
"1400000US06101050402","Census Tract 504.02; Sutter County; California","1363","null","1197","null","166","null","0","null",
"1400000US06101050403","Census Tract 504.03; Sutter County; California","1076","null","1070","null","6","null","0","null",
"1400000US06101050501","Census Tract 505.01; Sutter County; California","2000","null","1873","null","127","null","0","null",
"1400000US06101050503","Census Tract 505.03; Sutter County; California","2220","null","2063","null","157","null","0","null",
"1400000US06101050504","Census Tract 505.04; Sutter County; California","2264","null","1954","null","310","null","0","null",
"1400000US06101050601","Census Tract 506.01; Sutter County; California","2147","null","1900","null","247","null","0","null",
"1400000US06101050603","Census Tract 506.03; Sutter County; California","2181","null","2088","null","93","null","0","null",
"1400000US06101050604","Census Tract 506.04; Sutter County; California","1691","null","1691","null","0","null","0","null",
"1400000US06101050701","Census Tract 507.01; Sutter County; California","1523","null","1261","null","262","null","0","null",
"1400000US06101050702","Census Tract 507.02; Sutter County; California","2112","null","1586","null","526","null","0","null",
"1400000US06101050800","Census Tract 508; Sutter County; California","1328","null","0","null","1328","null","0","null",
"1400000US06101050900","Census Tract 509; Sutter County; California","563","null","0","null","563","null","0","null",
"1400000US06101051000","Census Tract 510; Sutter County; California","827","null","0","null","827","null","0","null",
"1400000US06101051100","Census Tract 511; Sutter County; California","1005","null","0","null","1005","null","0","null",
"1400000US06103000100","Census Tract 1; Tehama County; California","2457","null","77","null","2380","null","0","null",
"1400000US06103000201","Census Tract 2.01; Tehama County; California","1550","null","0","null","1550","null","0","null",
"1400000US06103000202","Census Tract 2.02; Tehama County; California","1849","null","0","null","1849","null","0","null",
"1400000US06103000300","Census Tract 3; Tehama County; California","2034","null","0","null","2034","null","0","null",
"1400000US06103000400","Census Tract 4; Tehama County; California","2425","null","398","null","2027","null","0","null",
"1400000US06103000500","Census Tract 5; Tehama County; California","2440","null","2308","null","132","null","0","null",
"1400000US06103000600","Census Tract 6; Tehama County; California","2523","null","2277","null","246","null","0","null",
"1400000US06103000701","Census Tract 7.01; Tehama County; California","1803","null","1773","null","30","null","0","null",
"1400000US06103000702","Census Tract 7.02; Tehama County; California","1396","null","1363","null","33","null","0","null",
"1400000US06103000800","Census Tract 8; Tehama County; California","1545","null","78","null","1467","null","0","null",
"1400000US06103000900","Census Tract 9; Tehama County; California","1634","null","0","null","1634","null","0","null",
"1400000US06103001000","Census Tract 10; Tehama County; California","2685","null","966","null","1719","null","0","null",
"1400000US06103001101","Census Tract 11.01; Tehama County; California","931","null","96","null","835","null","0","null",
"1400000US06103001102","Census Tract 11.02; Tehama County; California","2069","null","1985","null","84","null","0","null",
"1400000US06105000101","Census Tract 1.01; Trinity County; California","1753","null","0","null","1753","null","0","null",
"1400000US06105000102","Census Tract 1.02; Trinity County; California","2317","null","0","null","2317","null","0","null",
"1400000US06105000200","Census Tract 2; Trinity County; California","1212","null","0","null","1212","null","0","null",
"1400000US06105000500","Census Tract 5; Trinity County; California","2901","null","0","null","2901","null","0","null",
"1400000US06107000101","Census Tract 1.01; Tulare County; California","1359","null","0","null","1359","null","0","null",
"1400000US06107000102","Census Tract 1.02; Tulare County; California","1508","null","137","null","1371","null","0","null",
"1400000US06107000202","Census Tract 2.02; Tulare County; California","704","null","102","null","602","null","0","null",
"1400000US06107000203","Census Tract 2.03; Tulare County; California","1230","null","1088","null","142","null","0","null",
"1400000US06107000204","Census Tract 2.04; Tulare County; California","1026","null","998","null","28","null","0","null",
"1400000US06107000302","Census Tract 3.02; Tulare County; California","790","null","0","null","790","null","0","null",
"1400000US06107000303","Census Tract 3.03; Tulare County; California","1271","null","78","null","1193","null","0","null",
"1400000US06107000304","Census Tract 3.04; Tulare County; California","859","null","0","null","859","null","0","null",
